,bedrooms_small,bedrooms_medium,bedrooms_large,view,grade_1.0,grade_3.0,grade_2.0,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,price,kiez_981.0,kiez_980.0
19455,0.0,1.0,0.0,0,0.0,1.0,0.0,2650,0,47.626000000000005,-122.213,2780,13204,1390000,0.0,1.0
19456,1.0,0.0,0.0,0,1.0,0.0,0.0,1020,0,47.4459,-122.27799999999999,1690,11652,216500,1.0,0.0
19457,1.0,0.0,0.0,0,1.0,0.0,0.0,720,350,47.5618,-122.384,1070,1254,370000,1.0,0.0
19458,0.0,1.0,0.0,0,0.0,1.0,0.0,1640,480,47.7753,-122.365,2310,8787,492650,1.0,0.0
19459,0.0,1.0,0.0,0,1.0,0.0,0.0,1060,300,47.7203,-122.229,1490,9935,431200,0.0,1.0
19460,0.0,1.0,0.0,0,1.0,0.0,0.0,1700,0,47.3748,-122.186,1960,7650,277500,0.0,1.0
19461,0.0,1.0,0.0,0,1.0,0.0,0.0,1090,730,47.3712,-122.289,1820,8712,278000,0.0,1.0
19462,0.0,1.0,0.0,0,1.0,0.0,0.0,730,700,47.7417,-122.17200000000001,1310,8240,351000,0.0,1.0
19463,0.0,1.0,0.0,0,0.0,0.0,1.0,3160,980,47.7059,-122.2,2640,8896,850000,0.0,1.0
19464,1.0,0.0,0.0,0,0.0,1.0,0.0,1313,0,47.6369,-122.365,1080,3600,885000,1.0,0.0
19465,1.0,0.0,0.0,3,0.0,1.0,0.0,1590,0,47.2241,-122.072,2780,183161,399950,0.0,1.0
19466,1.0,0.0,0.0,0,1.0,0.0,0.0,1080,0,47.4883,-122.24799999999999,1090,9262,185000,1.0,0.0
19467,0.0,1.0,0.0,0,0.0,1.0,0.0,1470,1260,47.4994,-122.234,2590,6000,440000,1.0,0.0
19468,0.0,1.0,0.0,0,0.0,0.0,1.0,3800,0,47.5684,-122.19,3940,18975,2400000,0.0,1.0
19469,1.0,0.0,0.0,0,0.0,1.0,0.0,1320,1220,47.41,-122.208,1870,10251,299000,0.0,1.0
19470,1.0,0.0,0.0,0,0.0,1.0,0.0,1230,580,47.3707,-122.275,2090,9735,299500,0.0,1.0
19471,1.0,0.0,0.0,0,1.0,0.0,0.0,1540,0,47.7565,-122.325,2180,7653,420000,1.0,0.0
19472,0.0,1.0,0.0,0,1.0,0.0,0.0,1390,0,47.3885,-122.28399999999999,1390,18000,234000,0.0,1.0
19473,1.0,0.0,0.0,0,1.0,0.0,0.0,850,610,47.6928,-122.339,2050,5592,540000,1.0,0.0
19474,0.0,1.0,0.0,0,0.0,1.0,0.0,2350,0,47.7545,-122.04700000000001,2370,63162,649950,0.0,1.0
19475,1.0,0.0,0.0,0,1.0,0.0,0.0,1160,0,47.7336,-122.306,1190,7482,330000,1.0,0.0
19476,0.0,1.0,0.0,0,0.0,0.0,1.0,3500,0,47.6944,-122.022,3390,6856,840000,0.0,1.0
19477,1.0,0.0,0.0,0,0.0,1.0,0.0,1980,0,47.396,-122.184,2090,7697,370000,0.0,1.0
19478,1.0,0.0,0.0,0,1.0,0.0,0.0,1250,0,47.5383,-122.178,1430,7700,410000,0.0,1.0
19479,1.0,0.0,0.0,0,1.0,0.0,0.0,770,0,47.7143,-122.325,1320,7139,257000,1.0,0.0
19480,1.0,0.0,0.0,0,1.0,0.0,0.0,1320,600,47.5346,-122.286,1810,5600,350000,1.0,0.0
19481,1.0,0.0,0.0,1,1.0,0.0,0.0,1120,0,47.77,-122.39,1120,7200,380000,1.0,0.0
19482,1.0,0.0,0.0,0,1.0,0.0,0.0,1150,0,47.7422,-122.09899999999999,1400,13600,344000,0.0,1.0
19483,1.0,0.0,0.0,0,1.0,0.0,0.0,1590,0,47.6772,-122.39299999999999,1260,5100,488000,1.0,0.0
19484,1.0,0.0,0.0,0,1.0,0.0,0.0,780,130,47.6862,-122.39200000000001,1220,3880,465000,1.0,0.0
19485,1.0,0.0,0.0,0,1.0,0.0,0.0,960,910,47.5071,-122.249,1680,6000,229500,1.0,0.0
19486,0.0,1.0,0.0,0,0.0,1.0,0.0,2420,0,47.5082,-122.36200000000001,1510,9950,445000,1.0,0.0
19487,0.0,1.0,0.0,0,1.0,0.0,0.0,2120,0,47.3846,-122.227,1540,7110,246000,0.0,1.0
19488,0.0,1.0,0.0,0,1.0,0.0,0.0,1660,1070,47.7646,-122.26700000000001,2250,13200,545000,0.0,1.0
19489,0.0,1.0,0.0,1,0.0,1.0,0.0,2560,0,47.5222,-122.20100000000001,2190,6788,518000,0.0,1.0
19490,0.0,1.0,0.0,0,0.0,1.0,0.0,2620,0,47.5295,-122.179,2620,10016,565000,0.0,1.0
19491,0.0,1.0,0.0,0,1.0,0.0,0.0,2760,0,47.4802,-122.189,2760,7703,445000,0.0,1.0
19492,0.0,1.0,0.0,0,0.0,1.0,0.0,1450,1450,47.6255,-122.208,2810,9687,968000,0.0,1.0
19493,1.0,0.0,0.0,0,1.0,0.0,0.0,910,910,47.6823,-122.27,1850,6440,725000,1.0,0.0
19494,1.0,0.0,0.0,0,1.0,0.0,0.0,990,880,47.45399999999999,-122.164,1750,8400,315500,0.0,1.0
19495,0.0,1.0,0.0,0,1.0,0.0,0.0,1470,540,47.7206,-122.171,1840,8500,487585,0.0,1.0
19496,1.0,0.0,0.0,0,1.0,0.0,0.0,940,0,47.4631,-122.329,1890,8547,246500,1.0,0.0
19497,1.0,0.0,0.0,0,0.0,1.0,0.0,1650,200,47.6528,-122.40100000000001,1540,6000,819000,1.0,0.0
19498,0.0,1.0,0.0,0,1.0,0.0,0.0,2530,0,47.3531,-122.021,2070,4879,349900,0.0,1.0
19499,1.0,0.0,0.0,0,1.0,0.0,0.0,940,0,47.5117,-122.37799999999999,1020,5700,267000,1.0,0.0
19500,1.0,0.0,0.0,0,1.0,0.0,0.0,1480,340,47.7401,-122.249,1930,13600,480000,0.0,1.0
19501,1.0,0.0,0.0,0,1.0,0.0,0.0,880,630,47.6135,-122.29700000000001,1330,3360,525000,1.0,0.0
19502,0.0,1.0,0.0,0,0.0,1.0,0.0,2070,0,47.5706,-122.006,2120,5331,578000,0.0,1.0
19503,1.0,0.0,0.0,0,0.0,1.0,0.0,1380,0,47.6908,-122.34100000000001,1380,1465,345000,1.0,0.0
19504,1.0,0.0,0.0,0,1.0,0.0,0.0,910,360,47.5694,-122.397,2000,6250,499000,1.0,0.0
19505,1.0,0.0,0.0,0,1.0,0.0,0.0,1390,0,47.63399999999999,-122.125,1460,10050,425000,0.0,1.0
19506,0.0,1.0,0.0,0,0.0,1.0,0.0,1840,0,47.2595,-122.21799999999999,1650,7957,268000,0.0,1.0
19507,1.0,0.0,0.0,0,1.0,0.0,0.0,1600,0,47.4431,-121.765,1600,10650,240000,0.0,1.0
19508,1.0,0.0,0.0,0,1.0,0.0,0.0,1100,380,47.2978,-122.363,1600,9619,147000,0.0,1.0
19509,0.0,1.0,0.0,0,1.0,0.0,0.0,1770,350,47.6859,-122.166,1560,9920,500000,0.0,1.0
19510,0.0,1.0,0.0,2,0.0,1.0,0.0,1940,1000,47.6366,-122.369,1970,2008,1010000,1.0,0.0
19511,0.0,1.0,0.0,2,0.0,1.0,0.0,3820,0,47.7253,-122.09200000000001,3820,24751,991500,0.0,1.0
19512,0.0,1.0,0.0,0,1.0,0.0,0.0,1370,1370,47.6819,-122.39299999999999,1660,4040,510000,1.0,0.0
19513,0.0,1.0,0.0,0,0.0,0.0,1.0,4360,0,47.6377,-122.219,2180,10800,1980000,0.0,1.0
19514,0.0,1.0,0.0,0,0.0,1.0,0.0,1540,0,47.5524,-121.999,1540,1619,484998,0.0,1.0
19515,0.0,1.0,0.0,2,0.0,1.0,0.0,4660,0,47.5422,-122.11200000000001,5080,24913,1280000,0.0,1.0
19516,1.0,0.0,0.0,0,1.0,0.0,0.0,1590,0,47.3819,-122.31200000000001,1490,7450,210000,1.0,0.0
19517,1.0,0.0,0.0,0,1.0,0.0,0.0,1180,0,47.5893,-122.135,1420,10750,450000,0.0,1.0
19518,0.0,1.0,0.0,0,1.0,0.0,0.0,1320,1040,47.6226,-122.205,1680,7630,875000,0.0,1.0
19519,0.0,1.0,0.0,0,0.0,1.0,0.0,1220,640,47.5398,-122.17299999999999,2020,8137,529950,0.0,1.0
19520,1.0,0.0,0.0,0,1.0,0.0,0.0,1070,400,47.6067,-122.29799999999999,1280,3500,415000,1.0,0.0
19521,0.0,1.0,0.0,2,1.0,0.0,0.0,1960,1030,47.7605,-122.258,2500,10680,590000,0.0,1.0
19522,1.0,0.0,0.0,0,1.0,0.0,0.0,1140,550,47.739,-122.25299999999999,1840,10600,379950,0.0,1.0
19523,1.0,0.0,0.0,0,1.0,0.0,0.0,660,0,47.5659,-122.28399999999999,1520,4080,385000,1.0,0.0
19524,1.0,0.0,0.0,0,0.0,1.0,0.0,2310,0,47.7266,-122.363,2200,7672,588000,1.0,0.0
19525,1.0,0.0,0.0,0,1.0,0.0,0.0,770,0,47.5512,-122.323,940,5000,252500,1.0,0.0
19526,1.0,0.0,0.0,0,0.0,0.0,1.0,2060,260,47.6897,-122.175,2320,3187,530000,0.0,1.0
19527,1.0,0.0,0.0,0,1.0,0.0,0.0,1370,0,47.7592,-122.09200000000001,1370,16217,385000,0.0,1.0
19528,1.0,0.0,0.0,0,1.0,0.0,0.0,1340,360,47.7214,-122.166,1980,7200,419000,0.0,1.0
19529,1.0,0.0,0.0,0,1.0,0.0,0.0,770,190,47.5307,-122.277,1280,5304,175000,1.0,0.0
19530,1.0,0.0,0.0,0,1.0,0.0,0.0,870,280,47.6894,-122.28399999999999,1380,5664,515000,1.0,0.0
19531,0.0,1.0,0.0,0,0.0,0.0,1.0,1850,1060,47.6745,-122.31,1960,4120,945000,1.0,0.0
19532,0.0,1.0,0.0,0,1.0,0.0,0.0,1290,1000,47.4375,-122.166,1660,7526,359900,0.0,1.0
19533,0.0,1.0,0.0,0,0.0,1.0,0.0,2260,0,47.50899999999999,-122.166,2260,5866,419950,0.0,1.0
19534,1.0,0.0,0.0,0,1.0,0.0,0.0,900,400,47.6368,-122.38799999999999,1750,4000,460000,1.0,0.0
19535,1.0,0.0,0.0,0,1.0,0.0,0.0,1850,0,47.2843,-122.352,1710,6827,255000,0.0,1.0
19536,0.0,1.0,0.0,0,1.0,0.0,0.0,1470,450,47.5683,-122.177,1820,10091,481000,0.0,1.0
19537,0.0,1.0,0.0,0,1.0,0.0,0.0,1470,450,47.5683,-122.177,1820,10091,719521,0.0,1.0
19538,1.0,0.0,0.0,0,0.0,0.0,1.0,4000,910,47.5911,-122.131,3540,12288,1080000,0.0,1.0
19539,0.0,1.0,0.0,2,0.0,1.0,0.0,1410,800,47.4915,-122.228,2210,6175,334000,1.0,0.0
19540,0.0,1.0,0.0,0,0.0,1.0,0.0,1520,760,47.6709,-122.28200000000001,1970,4687,675000,1.0,0.0
19541,1.0,0.0,0.0,0,1.0,0.0,0.0,1090,550,47.5324,-122.38,1640,7436,556000,1.0,0.0
19542,0.0,1.0,0.0,3,0.0,1.0,0.0,1700,280,47.6318,-122.369,2490,4200,900000,1.0,0.0
19543,1.0,0.0,0.0,0,1.0,0.0,0.0,900,0,47.684,-122.39299999999999,1280,4080,400000,1.0,0.0
19544,0.0,1.0,0.0,0,0.0,1.0,0.0,980,980,47.6847,-122.37,1630,4360,724950,1.0,0.0
19545,0.0,1.0,0.0,0,0.0,1.0,0.0,1800,0,47.394,-122.18299999999999,2010,5050,321000,0.0,1.0
19546,0.0,1.0,0.0,3,0.0,0.0,1.0,3170,1100,47.6474,-122.411,3100,5800,1360000,1.0,0.0
19547,0.0,1.0,0.0,0,1.0,0.0,0.0,1020,500,47.4683,-122.281,1810,7840,171000,1.0,0.0
19548,0.0,1.0,0.0,0,0.0,0.0,1.0,5430,0,47.6582,-122.038,3170,107076,1360000,0.0,1.0
19549,1.0,0.0,0.0,0,1.0,0.0,0.0,1950,0,47.6892,-121.913,1760,15181,323000,0.0,1.0
19550,0.0,1.0,0.0,2,0.0,0.0,1.0,2190,0,47.2703,-122.069,3000,125017,491500,0.0,1.0
19551,0.0,1.0,0.0,0,1.0,0.0,0.0,1200,0,47.3423,-122.088,1250,10139,226000,0.0,1.0
19552,0.0,0.0,1.0,0,1.0,0.0,0.0,1380,800,47.6643,-122.29,1720,4000,580000,1.0,0.0
19553,0.0,1.0,0.0,0,0.0,0.0,1.0,2320,0,47.6443,-122.194,2820,11770,640000,0.0,1.0
19554,1.0,0.0,0.0,0,1.0,0.0,0.0,800,240,47.6385,-122.40100000000001,1630,5097,619790,1.0,0.0
19555,0.0,1.0,0.0,0,0.0,1.0,0.0,2700,0,47.4694,-122.26299999999999,2350,10550,383962,1.0,0.0
19556,1.0,0.0,0.0,0,1.0,0.0,0.0,840,560,47.5926,-122.29899999999999,1400,3200,373000,1.0,0.0
19557,1.0,0.0,0.0,0,0.0,1.0,0.0,1010,1050,47.6642,-122.13,1760,6170,541338,0.0,1.0
19558,1.0,0.0,0.0,0,1.0,0.0,0.0,780,0,47.7356,-122.34,1310,8160,254922,1.0,0.0
19559,1.0,0.0,0.0,0,1.0,0.0,0.0,1440,960,47.6897,-122.39299999999999,1630,5000,575000,1.0,0.0
19560,0.0,1.0,0.0,2,1.0,0.0,0.0,1870,1030,47.611999999999995,-122.119,2330,10217,650000,0.0,1.0
19561,1.0,0.0,0.0,0,1.0,0.0,0.0,1740,0,47.4475,-122.213,1780,9936,269950,0.0,1.0
19562,1.0,0.0,0.0,0,1.0,0.0,0.0,780,0,47.5099,-122.33,1280,7100,270950,1.0,0.0
19563,1.0,0.0,0.0,0,0.0,0.0,1.0,1530,900,47.7461,-122.24700000000001,2230,10300,495000,0.0,1.0
19564,0.0,1.0,0.0,1,0.0,1.0,0.0,1210,1000,47.6498,-122.396,2190,7975,794154,1.0,0.0
19565,1.0,0.0,0.0,0,0.0,1.0,0.0,1510,0,47.3347,-122.325,2110,12070,340768,0.0,1.0
19566,1.0,0.0,0.0,0,1.0,0.0,0.0,900,0,47.7047,-122.307,1280,6380,375000,1.0,0.0
19567,0.0,1.0,0.0,0,0.0,0.0,1.0,3670,0,47.5854,-122.08,3680,7437,820000,0.0,1.0
19568,1.0,0.0,0.0,0,0.0,1.0,0.0,960,200,47.6647,-122.28399999999999,1160,1327,555000,1.0,0.0
19569,1.0,0.0,0.0,0,1.0,0.0,0.0,1070,0,47.696999999999996,-122.34700000000001,1070,1200,312500,1.0,0.0
19570,1.0,0.0,0.0,0,1.0,0.0,0.0,950,0,47.6288,-122.3,2040,4560,450000,1.0,0.0
19571,1.0,0.0,0.0,0,0.0,0.0,1.0,2950,0,47.5577,-122.02600000000001,3340,6667,739000,0.0,1.0
19572,1.0,0.0,0.0,0,1.0,0.0,0.0,1050,370,47.7364,-122.295,1420,8150,320000,1.0,0.0
19573,1.0,0.0,0.0,0,1.0,0.0,0.0,1590,0,47.4789,-122.346,1460,8400,235000,1.0,0.0
19574,0.0,1.0,0.0,0,1.0,0.0,0.0,1290,0,47.5128,-122.35799999999999,1440,2500,275500,1.0,0.0
19575,1.0,0.0,0.0,0,0.0,1.0,0.0,1690,0,47.7133,-122.031,1640,4500,564000,0.0,1.0
19576,0.0,1.0,0.0,0,1.0,0.0,0.0,1340,0,47.4514,-122.287,1240,8700,263000,1.0,0.0
19577,1.0,0.0,0.0,0,1.0,0.0,0.0,1397,0,47.3388,-122.166,1950,31294,257000,0.0,1.0
19578,0.0,1.0,0.0,0,0.0,0.0,1.0,3750,0,47.3045,-122.103,2540,39413,725000,0.0,1.0
19579,1.0,0.0,0.0,0,1.0,0.0,0.0,1400,600,47.4798,-122.228,2040,6949,300000,0.0,1.0
19580,1.0,0.0,0.0,0,0.0,1.0,0.0,2250,0,47.3165,-122.25200000000001,2460,8622,328000,0.0,1.0
19581,1.0,0.0,0.0,0,1.0,0.0,0.0,840,0,47.3281,-122.344,1030,8640,187500,0.0,1.0
19582,1.0,0.0,0.0,0,1.0,0.0,0.0,1100,0,47.678999999999995,-122.38600000000001,1540,5100,400000,1.0,0.0
19583,1.0,0.0,0.0,0,1.0,0.0,0.0,1210,450,47.5345,-122.383,1440,5100,515000,1.0,0.0
19584,1.0,0.0,0.0,4,0.0,0.0,1.0,1580,600,47.5036,-122.387,2480,21503,1410000,1.0,0.0
19585,1.0,0.0,0.0,0,1.0,0.0,0.0,1460,0,47.4243,-122.198,1460,9600,235000,0.0,1.0
19586,0.0,1.0,0.0,0,0.0,1.0,0.0,2470,0,47.6898,-122.015,2510,4988,669000,0.0,1.0
19587,1.0,0.0,0.0,0,1.0,0.0,0.0,1250,0,47.526,-121.829,1450,13503,282000,0.0,1.0
19588,1.0,0.0,0.0,0,1.0,0.0,0.0,860,620,47.6808,-122.382,1660,3774,663000,1.0,0.0
19589,1.0,0.0,0.0,0,0.0,0.0,1.0,1540,700,47.4114,-122.334,1800,7500,279900,1.0,0.0
19590,1.0,0.0,0.0,0,1.0,0.0,0.0,1570,0,47.7501,-122.314,1410,7434,335000,1.0,0.0
19591,0.0,1.0,0.0,0,0.0,0.0,1.0,3250,0,47.7557,-122.309,1620,10089,689000,1.0,0.0
19592,1.0,0.0,0.0,0,1.0,0.0,0.0,1250,540,47.7558,-122.027,2090,93654,413100,0.0,1.0
19593,1.0,0.0,0.0,0,0.0,1.0,0.0,2080,0,47.5342,-121.868,1890,4229,506950,0.0,1.0
19594,1.0,0.0,0.0,0,0.0,1.0,0.0,1480,0,47.62,-122.3,1480,1231,500000,1.0,0.0
19595,0.0,1.0,0.0,0,0.0,1.0,0.0,3610,0,47.3545,-122.01100000000001,2800,8582,540000,0.0,1.0
19596,1.0,0.0,0.0,0,0.0,0.0,1.0,2040,0,47.6156,-122.295,1500,4500,812000,1.0,0.0
19597,0.0,1.0,0.0,3,0.0,1.0,0.0,3180,670,47.6239,-122.065,4320,19500,1200000,0.0,1.0
19598,1.0,0.0,0.0,0,0.0,0.0,1.0,3230,0,47.3065,-122.113,2760,35285,370000,0.0,1.0
19599,1.0,0.0,0.0,0,1.0,0.0,0.0,1640,800,47.4594,-122.32600000000001,1630,19613,338000,1.0,0.0
19600,0.0,1.0,0.0,0,1.0,0.0,0.0,1490,0,47.4835,-122.33200000000001,1280,6600,185000,1.0,0.0
19601,1.0,0.0,0.0,0,1.0,0.0,0.0,1010,140,47.5974,-122.12899999999999,2460,11781,450000,0.0,1.0
19602,1.0,0.0,0.0,0,1.0,0.0,0.0,900,0,47.6855,-122.289,1460,4800,451000,1.0,0.0
19603,0.0,1.0,0.0,0,0.0,1.0,0.0,3210,0,47.6399,-122.052,3280,24527,785000,0.0,1.0
19604,0.0,1.0,0.0,1,0.0,1.0,0.0,2620,1280,47.5577,-122.389,1950,5700,850000,1.0,0.0
19605,1.0,0.0,0.0,0,1.0,0.0,0.0,1240,0,47.3514,-122.315,1240,18000,235000,1.0,0.0
19606,1.0,0.0,0.0,4,1.0,0.0,0.0,1760,0,47.7336,-122.28399999999999,1630,7588,1150000,1.0,0.0
19607,1.0,0.0,0.0,0,1.0,0.0,0.0,1290,120,47.5342,-122.06700000000001,1445,1370,377500,0.0,1.0
19608,1.0,0.0,0.0,0,0.0,0.0,1.0,2780,0,47.7127,-122.21600000000001,1760,9640,825500,0.0,1.0
19609,0.0,1.0,0.0,0,0.0,0.0,1.0,2480,750,47.6785,-122.39200000000001,1480,5100,1060000,1.0,0.0
19610,0.0,1.0,0.0,0,0.0,0.0,1.0,3180,1420,47.5491,-122.19,3210,9431,880000,0.0,1.0
19611,1.0,0.0,0.0,0,0.0,1.0,0.0,1440,0,47.7188,-122.024,1440,4157,413800,0.0,1.0
19612,1.0,0.0,0.0,0,0.0,1.0,0.0,1200,0,47.6491,-122.334,1240,1296,504200,1.0,0.0
19613,0.0,1.0,0.0,0,0.0,0.0,1.0,2793,0,47.3682,-122.178,2793,5704,421500,0.0,1.0
19614,0.0,1.0,0.0,0,0.0,1.0,0.0,2970,0,47.7043,-122.12200000000001,2810,4998,855169,0.0,1.0
19615,1.0,0.0,0.0,0,1.0,0.0,0.0,850,590,47.5655,-122.36,1170,5000,380000,1.0,0.0
19616,1.0,0.0,0.0,0,0.0,1.0,0.0,1480,0,47.6536,-122.354,1570,1283,580000,1.0,0.0
19617,1.0,0.0,0.0,0,0.0,1.0,0.0,1870,0,47.7447,-121.984,2100,3730,377000,0.0,1.0
19618,0.0,1.0,0.0,0,1.0,0.0,0.0,2475,0,47.3452,-122.209,2475,4000,329900,0.0,1.0
19619,0.0,1.0,0.0,0,0.0,0.0,1.0,2950,0,47.6651,-122.40299999999999,2950,6339,921800,1.0,0.0
19620,1.0,0.0,0.0,0,0.0,0.0,1.0,1410,0,47.5818,-122.402,1510,1352,529500,1.0,0.0
19621,0.0,1.0,0.0,0,0.0,1.0,0.0,2240,0,47.3551,-122.061,2530,4315,363990,0.0,1.0
19622,0.0,1.0,0.0,0,0.0,0.0,1.0,3230,0,47.6237,-122.023,3180,7624,834950,0.0,1.0
19623,1.0,0.0,0.0,0,0.0,1.0,0.0,2100,0,47.6907,-121.917,1860,18452,399000,0.0,1.0
19624,1.0,0.0,0.0,0,0.0,1.0,0.0,1936,0,47.3714,-122.197,1410,12770,338900,0.0,1.0
19625,1.0,0.0,0.0,0,0.0,0.0,1.0,3120,0,47.3473,-122.03,2670,6000,419950,0.0,1.0
19626,0.0,1.0,0.0,0,0.0,1.0,0.0,2070,0,47.773,-122.265,2070,4610,493000,0.0,1.0
19627,0.0,1.0,0.0,0,0.0,0.0,1.0,3700,0,47.7473,-122.23,3050,5047,650000,0.0,1.0
19628,1.0,0.0,0.0,0,0.0,1.0,0.0,2130,0,47.4832,-121.774,2250,5462,456000,0.0,1.0
19629,1.0,0.0,0.0,0,0.0,1.0,0.0,1540,80,47.54,-122.02600000000001,1620,1068,425000,0.0,1.0
19630,1.0,0.0,0.0,0,0.0,1.0,0.0,1490,0,47.7236,-122.353,1270,1156,348000,1.0,0.0
19631,0.0,1.0,0.0,0,0.0,0.0,1.0,4180,0,47.7049,-122.125,3570,6054,1040000,0.0,1.0
19632,1.0,0.0,0.0,0,0.0,1.0,0.0,1160,240,47.5342,-122.34899999999999,1060,1524,299000,1.0,0.0
19633,0.0,1.0,0.0,0,0.0,0.0,1.0,3490,0,47.5991,-122.2,1810,8470,1260000,0.0,1.0
19634,1.0,0.0,0.0,0,1.0,0.0,0.0,1300,0,47.7074,-121.36399999999999,1300,6849,155000,0.0,1.0
19635,0.0,1.0,0.0,0,0.0,1.0,0.0,2730,0,47.3363,-122.21600000000001,2150,3802,319500,0.0,1.0
19636,1.0,0.0,0.0,0,0.0,1.0,0.0,1830,0,47.4496,-122.189,1610,2762,274000,0.0,1.0
19637,0.0,1.0,0.0,0,1.0,0.0,0.0,2340,0,47.4911,-122.154,2190,4500,429000,0.0,1.0
19638,1.0,0.0,0.0,0,0.0,1.0,0.0,1410,0,47.5171,-122.34700000000001,1410,1811,267800,1.0,0.0
19639,1.0,0.0,0.0,0,1.0,0.0,0.0,1930,0,47.4973,-122.346,1540,8849,369950,1.0,0.0
19640,0.0,0.0,1.0,0,1.0,0.0,0.0,3028,0,47.3651,-122.197,1400,34575,480000,0.0,1.0
19641,0.0,1.0,0.0,0,0.0,1.0,0.0,2390,790,47.4482,-122.206,2850,4500,440000,0.0,1.0
19642,0.0,1.0,0.0,0,0.0,0.0,1.0,2210,740,47.5297,-122.073,2790,3693,839704,0.0,1.0
19643,1.0,0.0,0.0,0,0.0,1.0,0.0,1430,0,47.6712,-122.38,1430,1243,535000,1.0,0.0
19644,1.0,0.0,0.0,0,0.0,1.0,0.0,1020,0,47.7003,-122.346,980,1415,290000,1.0,0.0
19645,1.0,0.0,0.0,0,0.0,1.0,0.0,1650,0,47.7107,-122.33200000000001,1650,1863,370000,1.0,0.0
19646,1.0,0.0,0.0,0,1.0,0.0,0.0,1060,0,47.6828,-122.345,1440,1501,405000,1.0,0.0
19647,0.0,1.0,0.0,0,0.0,1.0,0.0,2620,0,47.483999999999995,-121.771,2790,6716,499431,0.0,1.0
19648,0.0,1.0,0.0,0,1.0,0.0,0.0,1830,0,47.5186,-122.27600000000001,2330,3868,275000,1.0,0.0
19649,1.0,0.0,0.0,0,1.0,0.0,0.0,798,200,47.6983,-122.367,998,1110,320000,1.0,0.0
19650,0.0,1.0,0.0,0,1.0,0.0,0.0,2070,0,47.5208,-121.869,2070,4556,425000,0.0,1.0
19651,0.0,1.0,0.0,0,0.0,0.0,1.0,2860,0,47.6262,-122.323,1990,1378,1450000,1.0,0.0
19652,1.0,0.0,0.0,3,0.0,0.0,1.0,1920,0,47.1952,-121.976,2384,4802,340000,0.0,1.0
19653,1.0,0.0,0.0,0,0.0,0.0,1.0,920,290,47.5212,-122.35700000000001,1070,651,299900,1.0,0.0
19654,0.0,1.0,0.0,0,0.0,0.0,1.0,3590,1300,47.7338,-122.208,4590,10079,865950,0.0,1.0
19655,0.0,1.0,0.0,0,0.0,0.0,1.0,3420,0,47.718,-122.241,2520,14190,720000,0.0,1.0
19656,0.0,1.0,0.0,3,0.0,0.0,1.0,2070,800,47.5009,-122.225,1770,6450,460000,1.0,0.0
19657,1.0,0.0,0.0,0,0.0,1.0,0.0,1600,0,47.5341,-122.06700000000001,1445,1370,375000,0.0,1.0
19658,1.0,0.0,0.0,0,1.0,0.0,0.0,960,0,47.6032,-122.30799999999999,1470,1829,386180,1.0,0.0
19659,1.0,0.0,0.0,3,1.0,0.0,0.0,1740,0,47.1942,-121.977,2380,5331,280000,0.0,1.0
19660,0.0,1.0,0.0,0,0.0,1.0,0.0,2575,0,47.3058,-122.277,2575,5323,359000,0.0,1.0
19661,0.0,1.0,0.0,2,0.0,0.0,1.0,3660,0,47.5337,-121.86,3320,11241,785000,0.0,1.0
19662,1.0,0.0,0.0,0,0.0,1.0,0.0,940,480,47.5703,-122.288,1400,1230,425000,1.0,0.0
19663,0.0,1.0,0.0,0,0.0,1.0,0.0,3070,0,47.4939,-122.137,2590,7200,575000,0.0,1.0
19664,1.0,0.0,0.0,0,0.0,1.0,0.0,1920,0,47.2683,-121.946,2010,48787,465000,0.0,1.0
19665,0.0,1.0,0.0,0,0.0,0.0,1.0,4160,0,47.6235,-122.19200000000001,1840,10333,1850000,0.0,1.0
19666,0.0,1.0,0.0,0,0.0,0.0,1.0,3276,0,47.4585,-122.361,2010,11656,720000,1.0,0.0
19667,0.0,1.0,0.0,0,1.0,0.0,0.0,1310,1580,47.5701,-122.296,1930,5117,390000,1.0,0.0
19668,1.0,0.0,0.0,0,0.0,0.0,1.0,3430,0,47.7159,-122.251,3110,12339,2210000,0.0,1.0
19669,0.0,1.0,0.0,0,0.0,0.0,1.0,2610,780,47.6482,-122.40799999999999,3350,4165,1050000,1.0,0.0
19670,0.0,0.0,1.0,3,0.0,0.0,1.0,2930,0,47.5441,-122.117,3210,10787,915000,0.0,1.0
19671,1.0,0.0,0.0,0,0.0,1.0,0.0,1300,0,47.6536,-122.35600000000001,1300,1312,562000,1.0,0.0
19672,1.0,0.0,0.0,0,1.0,0.0,0.0,1040,210,47.6004,-122.29899999999999,1250,1656,349000,1.0,0.0
19673,0.0,1.0,0.0,0,0.0,1.0,0.0,2310,0,47.3737,-122.164,2310,7140,375000,0.0,1.0
19674,1.0,0.0,0.0,0,0.0,1.0,0.0,1360,0,47.6714,-122.39200000000001,1280,1295,479950,1.0,0.0
19675,0.0,1.0,0.0,0,1.0,0.0,0.0,2020,0,47.2822,-122.35700000000001,2300,5685,319000,0.0,1.0
19676,1.0,0.0,0.0,0,0.0,1.0,0.0,1270,0,47.7236,-122.353,1090,1118,325000,1.0,0.0
19677,0.0,1.0,0.0,0,0.0,1.0,0.0,2790,0,47.4834,-121.773,2790,6154,505657,0.0,1.0
